box_pos_x,box_pos_y,box_pos_z,change_pos,collisions,energy,pos_x,pos_y,pos_z,t,vel_x,vel_y,vel_z
-2.4228093498901235e-08,2.3819854823739565e-08,-1.6618582862388725e-08,4.841361253180466e-09,8,7.774263823108004e-21,-2.4228093498901235e-08,-7.618014517626039e-08,-1.1661858286238886e-07,7e-10,-5.429626673763208,-317.84831784320306,-365.14483953138523
-2.4282389765638868e-08,2.0641371645307533e-08,-2.0270031257702577e-08,4.841361253180466e-09,8,7.774263823108004e-21,-2.4282389765638868e-08,-7.935862835469242e-08,-1.2027003125770272e-07,7.099999999999999e-10,-5.429626673763208,-317.84831784320306,-365.14483953138523
-2.43366860323765e-08,1.74628884668755e-08,-2.3921479653016428e-08,4.841361253180466e-09,8,7.774263823108004e-21,-2.43366860323765e-08,-8.253711153312444e-08,-1.2392147965301656e-07,7.2e-10,-5.429626673763208,-317.84831784320306,-365.14483953138523
-2.4390982299114135e-08,1.428440528844347e-08,-2.757292804833028e-08,4.841361253180466e-09,8,7.774263823108004e-21,-2.4390982299114135e-08,-8.571559471155647e-08,-1.275729280483304e-07,7.3e-10,-5.429626673763208,-317.84831784320306,-365.14483953138523
-2.444527856585177e-08,1.110592211001144e-08,-3.122437644364413e-08,4.841361253180466e-09,8,7.774263823108004e-21,-2.444527856585177e-08,-8.889407788998849e-08,-1.3122437644364425e-07,7.399999999999999e-10,-5.429626673763208,-317.84831784320306,-365.14483953138523
-2.4499574832589402e-08,7.92743893157941e-09,-3.487582483895798e-08,4.841361253180466e-09,8,7.774263823108004e-21,-2.4499574832589402e-08,-9.207256106842052e-08,-1.348758248389581e-07,7.5e-10,-5.429626673763208,-317.84831784320306,-365.14483953138523
-2.4553871099327035e-08,4.748955753147379e-09,-3.852727323427183e-08,4.841361253180466e-09,8,7.774263823108004e-21,-2.4553871099327035e-08,-9.525104424685254e-08,-1.3852727323427194e-07,7.6e-10,-5.429626673763208,-317.84831784320306,-365.14483953138523
-2.460816736606467e-08,1.5704725747153488e-09,-4.2178721629585684e-08,4.841361253180466e-09,8,7.774263823108004e-21,-2.460816736606467e-08,-9.842952742528457e-08,-1.4217872162958578e-07,7.699999999999999e-10,-5.429626673763208,-317.84831784320306,-365.14483953138523
-2.4662463632802302e-08,-1.6080106037166816e-09,-4.5830170024899535e-08,4.841361253180466e-09,8,7.774263823108004e-21,-2.4662463632802302e-08,-1.016080106037166e-07,-1.4583017002489963e-07,7.8e-10,-5.429626673763208,-317.84831784320306,-365.14483953138523
-2.4716759899539936e-08,-4.786493782148712e-09,-4.9481618420213386e-08,4.841361253180466e-09,8,7.774263823108004e-21,-2.4716759899539936e-08,-1.0478649378214862e-07,-1.4948161842021347e-07,7.9e-10,-5.429626673763208,-317.84831784320306,-365.14483953138523
