pos_x,pos_y,pos_z,box_pos_x,box_pos_y,box_pos_z,vel_x,vel_y,vel_z,t,change_pos,energy,collisions
-2.0721931762153394e-07,1.0141194594353758e-08,5.0526756326870605e-08,-7.2193176215341256e-09,-3.985880540564624e-08,5.0526756326870605e-08,24.306860768225395,-142.72106379419486,206.41330133081817,1.22e-09,2.521241291452281e-09,2.108400529651055e-21,6
-2.0697624901385168e-07,8.71398395641181e-09,5.2590889340178787e-08,-6.976249013851871e-09,-4.128601604358819e-08,2.5908893401787884e-09,24.306860768225395,-142.72106379419486,206.41330133081817,1.2299999999999999e-09,2.521241291452281e-09,2.108400529651055e-21,6
-2.0673318040616942e-07,7.286773318469861e-09,5.465502235348697e-08,-6.733180406169617e-09,-4.271322668153014e-08,4.65502235348697e-09,24.306860768225395,-142.72106379419486,206.41330133081817,1.2399999999999999e-09,2.521241291452281e-09,2.108400529651055e-21,6
-2.0649011179848716e-07,5.859562680527912e-09,5.671915536679515e-08,-6.490111798487363e-09,-4.414043731947209e-08,6.719155366795151e-09,24.306860768225395,-142.72106379419486,206.41330133081817,1.25e-09,2.521241291452281e-09,2.108400529651055e-21,6
-2.062470431908049e-07,4.432352042585964e-09,5.878328838010333e-08,-6.2470431908051084e-09,-4.556764795741404e-08,8.783288380103333e-09,24.306860768225395,-142.72106379419486,206.41330133081817,1.26e-09,2.521241291452281e-09,2.108400529651055e-21,6
-2.0600397458312264e-07,3.005141404644015e-09,6.084742139341151e-08,-6.003974583122854e-09,-4.6994858595355986e-08,1.0847421393411514e-08,24.306860768225395,-142.72106379419486,206.41330133081817,1.27e-09,2.521241291452281e-09,2.108400529651055e-21,6
-2.0576090597544037e-07,1.5779307667020665e-09,6.291155440671969e-08,-5.7609059754406e-09,-4.8422069233297935e-08,1.2911554406719696e-08,24.306860768225395,-142.72106379419486,206.41330133081817,1.28e-09,2.521241291452281e-09,2.108400529651055e-21,6
-2.055178373677581e-07,1.5072012876011792e-10,6.497568742002786e-08,-5.517837367758346e-09,-4.984927987123988e-08,1.4975687420027876e-08,24.306860768225395,-142.72106379419486,206.41330133081817,1.2899999999999999e-09,2.521241291452281e-09,2.108400529651055e-21,6
-2.0527476876007585e-07,-1.2764905091818307e-09,6.703982043333604e-08,-5.274768760076091e-09,-5.127649050918183e-08,1.7039820433336058e-08,24.306860768225395,-142.72106379419486,206.41330133081817,1.2999999999999999e-09,2.521241291452281e-09,2.108400529651055e-21,6
-2.050317001523936e-07,-2.7037011471237793e-09,6.910395344664421e-08,-5.031700152393837e-09,4.7296298852876215e-08,1.910395344664424e-08,24.306860768225395,-142.72106379419486,206.41330133081817,1.3099999999999998e-09,2.521241291452281e-09,2.108400529651055e-21,6
-2.0478863154471133e-07,-4.130911785065728e-09,7.116808645995239e-08,-4.788631544711583e-09,4.5869088214934267e-08,2.1168086459952422e-08,82.7695869842123,-19.998536465841195,-56.45230636612502,1.32e-09,2.521241291452281e-09,2.108400529651055e-21,7
-2.039609356748692e-07,-4.33089714972414e-09,7.060356339629115e-08,-3.96093567486946e-09,4.5669102850275856e-08,2.060356339629117e-08,82.7695869842123,-19.998536465841195,-56.45230636612502,1.33e-09,1.021646165967822e-09,3.4619860487604877e-22,7
-2.0313323980502706e-07,-4.5308825143825516e-09,7.00390403326299e-08,-3.1332398050273368e-09,4.5469117485617445e-08,2.003904033262992e-08,82.7695869842123,-19.998536465841195,-56.45230636612502,1.34e-09,1.021646165967822e-09,3.4619860487604877e-22,7
-2.0230554393518493e-07,-4.730867879040963e-09,6.947451726896866e-08,-2.3055439351852137e-09,4.5269132120959034e-08,1.9474517268968667e-08,82.7695869842123,-19.998536465841195,-56.45230636612502,1.3499999999999999e-09,1.021646165967822e-09,3.4619860487604877e-22,7
-2.014778480653428e-07,-4.930853243699375e-09,6.890999420530741e-08,-1.4778480653430907e-09,4.506914675630062e-08,1.8909994205307416e-08,82.7695869842123,-19.998536465841195,-56.45230636612502,1.3599999999999999e-09,1.021646165967822e-09,3.4619860487604877e-22,7
-2.0065015219550067e-07,-5.130838608357787e-09,6.834547114164617e-08,-6.501521955009678e-10,4.486916139164221e-08,1.8345471141646164e-08,82.7695869842123,-19.998536465841195,-56.45230636612502,1.3699999999999998e-09,1.021646165967822e-09,3.4619860487604877e-22,7
-1.9982245632565853e-07,-5.330823973016199e-09,6.778094807798492e-08,1.775436743411551e-10,4.46691760269838e-08,1.7780948077984913e-08,82.7695869842123,-19.998536465841195,-56.45230636612502,1.38e-09,1.021646165967822e-09,3.4619860487604877e-22,7
-1.989947604558164e-07,-5.530809337674611e-09,6.721642501432368e-08,1.005239544183278e-09,4.446919066232539e-08,1.721642501432366e-08,82.7695869842123,-19.998536465841195,-56.45230636612502,1.39e-09,1.021646165967822e-09,3.4619860487604877e-22,7
-1.9816706458597427e-07,-5.7307947023330225e-09,6.665190195066243e-08,1.832935414025401e-09,4.426920529766698e-08,1.665190195066241e-08,82.7695869842123,-19.998536465841195,-56.45230636612502,1.4e-09,1.021646165967822e-09,3.4619860487604877e-22,7
-1.9733936871613213e-07,-5.930780066991434e-09,6.608737888700119e-08,2.660631283867524e-09,4.406921993300857e-08,1.6087378887001158e-08,-456.17868146087307,-233.2346546495833,145.94648293660973,1.4099999999999999e-09,1.021646165967822e-09,3.4619860487604877e-22,8
-2.0190115553074087e-07,-8.263126613487268e-09,6.754684371636728e-08,-1.9011555307412066e-09,4.1736873386512735e-08,1.7546843716367254e-08,-456.17868146087307,-233.2346546495833,145.94648293660973,1.4199999999999999e-09,5.327267305387042e-09,9.413112996685406e-21,8
-2.0646294234534961e-07,-1.05954731599831e-08,6.900630854573337e-08,-6.462942345349937e-09,3.94045268400169e-08,1.9006308545733353e-08,-456.17868146087307,-233.2346546495833,145.94648293660973,1.4299999999999998e-09,5.327267305387042e-09,9.413112996685406e-21,8
-2.1102472915995836e-07,-1.2927819706478932e-08,7.046577337509946e-08,-1.1024729159958667e-08,3.707218029352107e-08,2.046577337509945e-08,-456.17868146087307,-233.2346546495833,145.94648293660973,1.44e-09,5.327267305387042e-09,9.413112996685406e-21,8
-2.155865159745671e-07,-1.5260166252974766e-08,7.192523820446555e-08,-1.5586515974567396e-08,3.473983374702524e-08,2.192523820446555e-08,-456.17868146087307,-233.2346546495833,145.94648293660973,1.45e-09,5.327267305387042e-09,9.413112996685406e-21,8
-2.2014830278917584e-07,-1.75925127994706e-08,7.338470303383165e-08,-2.0148302789176127e-08,3.2407487200529406e-08,2.338470303383165e-08,-456.17868146087307,-233.2346546495833,145.94648293660973,1.46e-09,5.327267305387042e-09,9.413112996685406e-21,8
-2.2471008960378458e-07,-1.992485934596643e-08,7.484416786319774e-08,-2.4710089603784857e-08,3.007514065403357e-08,2.4844167863197748e-08,-456.17868146087307,-233.2346546495833,145.94648293660973,1.4699999999999999e-09,5.327267305387042e-09,9.413112996685406e-21,8
-2.2927187641839332e-07,-2.2257205892462264e-08,7.630363269256383e-08,-2.9271876418393588e-08,2.774279410753774e-08,2.6303632692563847e-08,-456.17868146087307,-233.2346546495833,145.94648293660973,1.4799999999999999e-09,5.327267305387042e-09,9.413112996685406e-21,8
-2.3383366323300206e-07,-2.4589552438958096e-08,7.776309752192992e-08,-3.383366323300232e-08,2.541044756104191e-08,2.7763097521929946e-08,-456.17868146087307,-233.2346546495833,145.94648293660973,1.4899999999999998e-09,5.327267305387042e-09,9.413112996685406e-21,8
-2.383954500476108e-07,-2.692189898545393e-08,7.922256235129602e-08,-3.8395450047611046e-08,2.3078101014546076e-08,2.9222562351296045e-08,-456.17868146087307,-233.2346546495833,145.94648293660973,1.5e-09,5.327267305387042e-09,9.413112996685406e-21,8
-2.4295723686221954e-07,-2.925424553194976e-08,8.068202718066211e-08,-4.295723686221977e-08,2.0745754468050244e-08,3.0682027180662144e-08,-456.17868146087307,-233.2346546495833,145.94648293660973,1.51e-09,5.327267305387042e-09,9.413112996685406e-21,8
-2.475190236768283e-07,-3.158659207844559e-08,8.21414920100282e-08,-4.75190236768285e-08,1.841340792155441e-08,3.214149201002824e-08,-456.17868146087307,-233.2346546495833,145.94648293660973,1.52e-09,5.327267305387042e-09,9.413112996685406e-21,8
-2.52080810491437e-07,-3.3918938624941426e-08,8.360095683939429e-08,-5.208081049143723e-08,1.608106137505858e-08,3.360095683939434e-08,-456.17868146087307,-233.2346546495833,145.94648293660973,1.5299999999999999e-09,5.327267305387042e-09,9.413112996685406e-21,8
